sku,sku_prefix_3,backorder_probability,risk_level,planner_priority,alert_status,actual_backorder,actual_backorder_label,predicted_backorder,predicted_backorder_label,prediction_outcome,correct_prediction,detected_backorder,missed_backorder,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,potential_issue,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop
1957580,195,0.36,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,0.0,53.0,53.0,75.0,4.0,17.0,29.0,54.0,3.0,0.0,0.98,0.98,0.0,0,0,0,0,1,0
2248555,224,0.34,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,9.0,2.0,0.0,20.0,50.0,75.0,8.0,23.0,46.0,68.0,0.0,0.0,0.99,0.95,0.0,0,0,0,0,1,0
1655633,165,0.36,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,12.0,0.0,8.0,9.0,13.0,2.0,5.0,10.0,20.0,0.0,0.0,0.97,0.92,0.0,0,0,0,0,1,0
1689635,168,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3122884,312,0.25,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-7.0,12.0,21.0,132.0,184.0,264.0,36.0,94.0,146.0,187.0,33.0,0.0,0.68,0.57,24.0,0,0,0,0,1,0
2820375,282,0.2547811907443893,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.81,0.0,0,0,0,1,1,0
1576543,157,0.26,Elevated,Monitor,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,260.0,8.0,57.0,480.0,880.0,1200.0,145.0,412.0,859.0,1323.0,139.0,40.0,0.82,0.82,1.0,0,0,0,0,1,0
1369894,136,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,36.0,8.0,2.0,155.0,296.0,436.0,26.0,136.0,234.0,323.0,46.0,27.0,0.97,0.96,0.0,0,0,0,0,1,0
1744067,174,0.23,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,12.0,2.0,0.0,12.0,24.0,48.0,5.0,14.0,31.0,35.0,2.0,12.0,0.97,0.93,0.0,0,0,0,0,1,0
1971863,197,0.3,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,11.0,17.0,17.0,0.0,0.0,0.99,0.99,0.0,0,1,0,0,1,0
1426295,142,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.86,0.0,0,1,0,1,1,0
3495645,349,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2033278,203,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1701106,170,0.29,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,83.0,12.0,34.0,336.0,510.0,762.0,112.0,333.0,687.0,997.0,117.0,6.0,0.76,0.78,1.0,0,0,0,0,1,0
1167413,116,0.25,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,12.0,0.0,38.0,53.0,70.0,6.0,20.0,39.0,66.0,3.0,0.0,0.99,0.54,0.0,0,0,0,0,1,0
1204981,120,0.37,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,7696.0,7696.0,11840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.98,0.0,0,0,0,0,1,0
2099856,209,0.25,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,16.0,22.0,28.0,3.0,19.0,26.0,33.0,0.0,0.0,0.95,0.79,0.0,0,0,0,1,1,0
3485285,348,0.2897058823529411,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,392.0,607.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.95,0.0,0,0,0,0,1,0
2988762,298,0.27,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,11.0,8.0,0.0,36.0,68.0,84.0,12.0,33.0,51.0,77.0,0.0,0.0,0.91,0.86,0.0,0,0,0,0,1,0
3061830,306,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3294705,329,0.26,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,12.0,4.0,99.0,156.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.45,0.0,0,0,0,0,1,0
3267595,326,0.29,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,11.0,8.0,0.0,29.0,29.0,29.0,6.0,13.0,21.0,38.0,36.0,0.0,0.27,0.53,0.0,0,0,0,0,1,0
1744376,174,0.27,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,6.0,9.0,11.0,3.0,4.0,8.0,9.0,1.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
3169385,316,0.28,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,12.0,0.0,5.0,9.0,11.0,2.0,5.0,7.0,8.0,0.0,0.0,0.73,0.79,0.0,0,0,0,0,1,0
2818460,281,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.84,0.87,0.0,0,1,0,0,1,0
3183894,318,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2288322,228,0.38,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,16.0,6.0,0.0,16.0,24.0,32.0,13.0,19.0,47.0,63.0,8.0,0.0,0.73,0.76,0.0,0,0,0,0,1,0
2878791,287,0.37,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,0.0,0.0,6.0,9.0,12.0,1.0,4.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1791514,179,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,2.0,0.0,26.0,44.0,65.0,5.0,25.0,42.0,64.0,0.0,0.0,0.97,0.98,0.0,0,0,0,0,1,0
1523264,152,0.31,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,0.0,0.0,0.0,4.0,37.0,80.0,161.0,7.0,0.0,0.85,0.83,0.0,0,0,0,0,0,0
3123597,312,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2833192,283,0.24,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,82.0,8.0,14.0,329.0,545.0,737.0,115.0,280.0,496.0,772.0,17.0,0.0,0.9,0.89,0.0,0,0,0,0,1,0
3065858,306,0.2812909514500626,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
2067640,206,0.23,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,92.0,12.0,5.0,517.0,952.0,1267.0,243.0,714.0,1487.0,2627.0,149.0,0.0,0.9,0.72,40.0,0,0,0,0,1,0
2168050,216,0.28,Elevated,Monitor,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,0.0,8.0,0.0,10.0,20.0,20.0,1.0,6.0,10.0,15.0,1.0,0.0,0.45,0.41,0.0,0,1,0,0,0,0
2058406,205,0.3,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,16.0,12.0,0.0,160.0,186.0,244.0,18.0,56.0,98.0,135.0,48.0,0.0,0.61,0.58,4.0,0,0,0,0,1,0
3446377,344,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,0.0,1056.0,1752.0,2076.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,0.86,0.0,0,1,0,0,0,0
1252871,125,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2239013,223,0.2812909514500626,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
3203515,320,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3168749,316,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3351029,335,0.25,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,5.0,5.0,10.0,3.0,5.0,7.0,8.0,0.0,0.0,0.9,0.92,0.0,0,0,0,0,1,0
2259793,225,0.29,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,108.0,2.0,0.0,400.0,720.0,960.0,78.0,254.0,505.0,651.0,85.0,80.0,0.79,0.67,0.0,0,0,0,0,1,0
2097213,209,0.27,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,12.0,0.0,4.0,6.0,7.0,1.0,3.0,7.0,9.0,1.0,0.0,0.77,0.75,0.0,0,0,0,0,1,0
3509087,350,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,12.0,19.0,26.0,2.0,4.0,11.0,18.0,2.0,0.0,0.86,0.89,0.0,0,0,0,0,1,0
1702932,170,0.28,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,15.0,2.0,35.0,60.0,88.0,9.0,35.0,68.0,94.0,0.0,0.0,0.93,0.92,0.0,0,0,0,0,1,0
3169608,316,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,10.0,2.0,3.0,10.0,15.0,25.0,22.0,63.0,122.0,182.0,3.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
1783527,178,0.36,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,2.0,0.0,6.0,10.0,16.0,3.0,7.0,13.0,21.0,0.0,0.0,0.97,0.93,0.0,0,0,0,0,1,0
1654621,165,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1218880,121,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1369734,136,0.31,Elevated,Monitor,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,26.0,10.0,7.0,63.0,90.0,108.0,19.0,55.0,82.0,144.0,18.0,0.0,0.89,0.9,0.0,0,0,0,1,1,0
1982474,198,0.2183333333333333,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,3.0,5.0,7.0,1.0,2.0,3.0,5.0,0.0,0.0,0.8,0.82,0.0,0,0,0,0,1,0
1570433,157,0.39,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,2.0,0.0,26.0,26.0,52.0,5.0,16.0,30.0,45.0,5.0,0.0,0.9,0.94,0.0,0,0,0,0,1,0
2172133,217,0.24,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,2.0,0.0,17.0,25.0,33.0,3.0,11.0,20.0,30.0,0.0,0.0,0.98,0.99,0.0,0,0,0,0,1,0
1642755,164,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1392915,139,0.25,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,0.79,0.78,0.0,0,0,0,0,1,0
2875068,287,0.23,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,0.0,3.0,5.0,7.0,3.0,3.0,4.0,6.0,1.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
2834310,283,0.23,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,10.0,0.0,6.0,12.0,18.0,5.0,13.0,15.0,22.0,0.0,0.0,0.77,0.84,0.0,0,0,0,0,1,0
1466295,146,0.28,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,47.0,8.0,30.0,270.0,480.0,600.0,351.0,431.0,620.0,761.0,99.0,0.0,0.84,0.82,67.0,0,0,0,0,1,0
1237858,123,0.23,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,24.0,8.0,57.0,261.0,432.0,585.0,78.0,195.0,336.0,555.0,35.0,0.0,0.95,0.88,2.0,0,0,0,0,1,0
1867557,186,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1397885,139,0.37,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,6.0,2.0,0.0,16.0,32.0,48.0,7.0,7.0,7.0,7.0,3.0,0.0,0.9,0.95,0.0,0,0,0,0,1,0
2044122,204,0.2153333333333333,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,8.0,11.0,14.0,0.0,8.0,8.0,13.0,2.0,0.0,0.79,0.66,0.0,0,0,0,0,1,0
3164646,316,0.3975,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,200.0,203.0,267.0,0.0,1.0,2.0,27.0,14.0,0.0,0.73,0.7,0.0,0,0,0,0,1,0
2077141,207,0.38,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,0.0,4.0,6.0,8.0,2.0,4.0,8.0,9.0,0.0,0.0,0.87,0.78,0.0,0,0,0,0,1,0
1276791,127,0.3,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,8.0,0.0,30.0,30.0,30.0,13.0,18.0,25.0,41.0,0.0,0.0,0.97,0.93,0.0,0,0,0,0,1,0
3343735,334,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1273255,127,0.28,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,8.0,16.0,20.0,1.0,6.0,12.0,15.0,0.0,0.0,0.42,0.46,0.0,0,0,0,0,1,0
3403781,340,0.2812909514500626,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
1325709,132,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1965135,196,0.3,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,0.0,5.0,11.0,14.0,1.0,4.0,10.0,16.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
3492464,349,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3027623,302,0.34,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,13.0,2.0,0.0,40.0,60.0,100.0,14.0,32.0,58.0,79.0,5.0,0.0,0.95,0.95,0.0,0,0,0,0,1,0
2875642,287,0.21,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,22.0,2.0,0.0,0.0,6.0,6.0,5.0,20.0,21.0,21.0,0.0,0.0,0.8,0.78,0.0,0,0,0,0,1,0
2840788,284,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1207919,120,0.28,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,26.0,2.0,3.0,80.0,144.0,224.0,28.0,77.0,154.0,191.0,6.0,16.0,0.64,0.35,0.0,0,0,0,1,1,0
2902325,290,0.24,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,60.0,60.0,60.0,2.0,11.0,20.0,27.0,0.0,0.0,0.9,0.89,0.0,0,0,0,0,1,0
1759884,175,0.3996498117816831,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1587309,158,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1493980,149,0.29,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,8.0,0.0,12.0,22.0,32.0,4.0,4.0,8.0,9.0,0.0,0.0,0.79,0.66,0.0,0,0,0,0,1,0
3495692,349,0.2812909514500626,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
3259537,325,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2102691,210,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,12.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.76,0.0,0,0,0,0,1,0
1661718,166,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1453949,145,0.29,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,7.0,2.0,0.0,30.0,60.0,75.0,20.0,30.0,43.0,50.0,3.0,0.0,0.9,0.93,0.0,0,1,0,0,1,0
1492983,149,0.23,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.71,0.0,0,0,0,1,1,0
2213024,221,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3400329,340,0.3,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,23.0,38.0,53.0,4.0,13.0,19.0,28.0,0.0,0.0,0.95,0.95,0.0,0,0,0,0,1,0
3173949,317,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,69.0,4.0,4.0,37.0,91.0,140.0,5.0,6.0,6.0,6.0,13.0,0.0,0.34,0.65,0.0,0,0,0,0,1,0
3356540,335,0.24,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,2.0,0.0,120.0,220.0,320.0,15.0,56.0,87.0,112.0,0.0,0.0,0.98,0.98,0.0,0,0,0,0,1,0
2113400,211,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,2.0,8.0,8.0,24.0,32.0,11.0,32.0,69.0,91.0,0.0,0.0,0.73,0.77,0.0,0,0,0,0,1,0
3018422,301,0.3700357142857142,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.26,0.0,0,0,0,0,1,0
3083652,308,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3253164,325,0.29,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,7.0,3.0,0.0,8.0,32.0,63.0,6.0,13.0,49.0,73.0,4.0,0.0,0.89,0.9,0.0,0,0,0,0,1,0
3175791,317,0.22,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,20.0,34.0,50.0,2.0,10.0,24.0,28.0,2.0,0.0,1.0,0.98,3.0,0,0,0,0,1,0
1381787,138,0.25,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,-4.0,8.0,0.0,12.0,12.0,12.0,5.0,5.0,7.0,9.0,0.0,0.0,0.62,0.62,4.0,0,0,0,0,1,0
1913066,191,0.25,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,6.0,12.0,18.0,4.0,7.0,15.0,25.0,0.0,0.0,0.85,0.9,0.0,0,0,0,0,1,0
3156653,315,0.37,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,66.0,2.0,0.0,210.0,400.0,533.0,69.0,256.0,363.0,733.0,0.0,7.0,0.48,0.52,0.0,0,0,0,0,1,0
1875730,187,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3233612,323,0.2,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,5.0,18.0,23.0,28.0,12.0,28.0,40.0,48.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
1247764,124,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1509448,150,0.2812909514500626,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
1926521,192,0.25,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,2.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,0.0,0.0,0.91,0.86,0.0,0,0,0,0,1,0
2998609,299,0.29,Elevated,Monitor,No Alert,1,Backorder,0,No Backorder,False Negative,0,0,1,1.0,2.0,0.0,10.0,20.0,20.0,7.0,7.0,7.0,7.0,0.0,0.0,0.19,0.46,0.0,0,1,0,0,1,0
2943786,294,0.2547811907443893,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.81,0.0,0,0,0,1,1,0
3086607,308,0.3766582539350632,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1183796,118,0.39,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,8.0,0.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3334555,333,0.3,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,34.0,10.0,192.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,41.0,0.0,0.98,0.98,0.0,0,1,0,0,1,0
2978002,297,0.2812909514500626,Elevated,Monitor,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
